Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
1996,Atlanta,Aquatics,Swimming,Aimo Heilmann,GER,Men,4X200M Freestyle Relay,Bronze,Germany
1996,Atlanta,Aquatics,Swimming,Christian Keller,GER,Men,4X200M Freestyle Relay,Bronze,Germany
1996,Atlanta,Aquatics,Swimming,Oliver Lampe,GER,Men,4X200M Freestyle Relay,Bronze,Germany
1996,Atlanta,Aquatics,Swimming,Christian Tröger,GER,Men,4X200M Freestyle Relay,Bronze,Germany
1996,Atlanta,Aquatics,Swimming,Steffen Zesner,GER,Men,4X200M Freestyle Relay,Bronze,Germany
1996,Atlanta,Aquatics,Swimming,Meike Freitag,GER,Women,4X200M Freestyle Relay,Silver,Germany
1996,Atlanta,Aquatics,Swimming,Dagmar Hase,GER,Women,4X200M Freestyle Relay,Silver,Germany
1996,Atlanta,Aquatics,Swimming,Kerstin Kielgass,GER,Women,4X200M Freestyle Relay,Silver,Germany
1996,Atlanta,Aquatics,Swimming,Simone Osygus,GER,Women,4X200M Freestyle Relay,Silver,Germany
1996,Atlanta,Aquatics,Swimming,Anke Scholz,GER,Women,4X200M Freestyle Relay,Silver,Germany
1996,Atlanta,Aquatics,Swimming,Franziska Van Almsick,GER,Women,4X200M Freestyle Relay,Silver,Germany
1996,Atlanta,Aquatics,Swimming,Sandra Voelker,GER,Women,50M Freestyle,Bronze,Germany
1996,Atlanta,Aquatics,Swimming,Dagmar Hase,GER,Women,800M Freestyle,Silver,Germany
1996,Atlanta,Archery,Archery,Barbara Mensing,GER,Women,Team (Fita Olympic Round - 70M),Silver,Germany
1996,Atlanta,Archery,Archery,Cornelia Pfohl,GER,Women,Team (Fita Olympic Round - 70M),Silver,Germany
1996,Atlanta,Archery,Archery,Sandra Wagner,GER,Women,Team (Fita Olympic Round - 70M),Silver,Germany
1996,Atlanta,Athletics,Athletics,Florian Schwarthoff,GER,Men,110M Hurdles,Bronze,Germany
1996,Atlanta,Athletics,Athletics,Grit Breuer,GER,Women,4X400M Relay,Bronze,Germany
1996,Atlanta,Athletics,Athletics,Linda Kisabaka,GER,Women,4X400M Relay,Bronze,Germany
1996,Atlanta,Athletics,Athletics,Uta Rohlander,GER,Women,4X400M Relay,Bronze,Germany
1996,Atlanta,Athletics,Athletics,Anja Rücker,GER,Women,4X400M Relay,Bronze,Germany
1996,Atlanta,Athletics,Athletics,Frank Busemann,GER,Men,Decathlon,Silver,Germany
1996,Atlanta,Athletics,Athletics,Lars Riedel,GER,Men,Discus Throw,Gold,Germany
1996,Atlanta,Athletics,Athletics,Ilke Wyludda,GER,Women,Discus Throw,Gold,Germany
1996,Atlanta,Athletics,Athletics,Andrei Tivontchik,GER,Men,Pole Vault,Bronze,Germany
1996,Atlanta,Athletics,Athletics,Astrid Kumbernuss,GER,Women,Shot Put,Gold,Germany
1996,Atlanta,Boxing,Boxing,Zoltan Lunka,GER,Men,48 - 51KG (Flyweight),Bronze,Germany
1996,Atlanta,Boxing,Boxing,Oktay Urkal,GER,Men,60 - 63.5KG (Light-Welterweight),Silver,Germany
1996,Atlanta,Boxing,Boxing,Thomas Ulrich,GER,Men,75 - 81KG (Light-Heavyweight),Bronze,Germany
1996,Atlanta,Boxing,Boxing,Luan Krasniqi,GER,Men,81 - 91KG (Heavyweight),Bronze,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Andreas Dittmer,GER,Men,C-2 1000M (Canoe Double),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Gunar Kirchbach,GER,Men,C-2 1000M (Canoe Double),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Kay Bluhm,GER,Men,K-2 1000M (Kayak Double),Silver,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Torsten Rene Gutsche,GER,Men,K-2 1000M (Kayak Double),Silver,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Kay Bluhm,GER,Men,K-2 500M (Kayak Double),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Torsten Rene Gutsche,GER,Men,K-2 500M (Kayak Double),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Birgit Fischer,GER,Women,K-2 500M (Kayak Double),Silver,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Ramona Portwich,GER,Women,K-2 500M (Kayak Double),Silver,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Detlef Hofmann,GER,Men,K-4 1000M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Thomas Reineck,GER,Men,K-4 1000M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Olaf Winter,GER,Men,K-4 1000M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Mark Zabel,GER,Men,K-4 1000M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Birgit Fischer,GER,Women,K-4 500M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Manuela Mucke,GER,Women,K-4 500M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Ramona Portwich,GER,Women,K-4 500M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,Anett Schuck,GER,Women,K-4 500M (Kayak Four),Gold,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,Andre Ehrenberg,GER,Men,C-2 (Canoe Double),Bronze,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,Michael Senft,GER,Men,C-2 (Canoe Double),Bronze,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,Thomas Becker,GER,Men,K-1 (Kayak Single),Bronze,Germany
1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,Oliver Fix,GER,Men,K-1 (Kayak Single),Gold,Germany
1996,Atlanta,Cycling,Cycling Track,Judith Arndt,GER,Women,Individual Pursuit,Bronze,Germany
1996,Atlanta,Cycling,Cycling Track,Jens Fiedler,GER,Men,Sprint Indivual,Gold,Germany
1996,Atlanta,Equestrian,Dressage,Isabell Werth,GER,Women,Individual,Gold,Germany
1996,Atlanta,Equestrian,Dressage,Klaus Balkenhol,GER,Men,Team,Gold,Germany
1996,Atlanta,Equestrian,Dressage,Martin Schaudt,GER,Men,Team,Gold,Germany
1996,Atlanta,Equestrian,Dressage,Monica Teodorescu,GER,Women,Team,Gold,Germany
1996,Atlanta,Equestrian,Dressage,Isabell Werth,GER,Women,Team,Gold,Germany
1996,Atlanta,Equestrian,Jumping,Ulrich Kirchhoff,GER,Men,Individual,Gold,Germany
1996,Atlanta,Equestrian,Jumping,Ludger Beerbaum,GER,Men,Team,Gold,Germany
1996,Atlanta,Equestrian,Jumping,Ulrich Kirchhoff,GER,Men,Team,Gold,Germany
1996,Atlanta,Equestrian,Jumping,Lars Nieberg,GER,Men,Team,Gold,Germany
1996,Atlanta,Equestrian,Jumping,Franke Sloothaak,GER,Men,Team,Gold,Germany
1996,Atlanta,Fencing,Fencing,Sabine Christiane Bau,GER,Women,Foil Team,Bronze,Germany
1996,Atlanta,Fencing,Fencing,Anja Fichtel-Mauritz,GER,Women,Foil Team,Bronze,Germany
1996,Atlanta,Fencing,Fencing,Monika Weber-Koszto,GER,Women,Foil Team,Bronze,Germany
1996,Atlanta,Gymnastics,Artistic G.,Andreas Wecker,GER,Men,Horizontal Bar,Gold,Germany
1996,Atlanta,Judo,Judo,Richard Trautmann,GER,Men,- 60 KG,Bronze,Germany
1996,Atlanta,Judo,Judo,Frank Moeller,GER,Men,+ 100KG (Heavyweight),Bronze,Germany
1996,Atlanta,Judo,Judo,Johanna Hagn,GER,Women,+ 72KG (Heavyweight),Bronze,Germany
1996,Atlanta,Judo,Judo,Udo Quellmalz,GER,Men,60 - 66KG (Half-Lightweight),Gold,Germany
1996,Atlanta,Judo,Judo,Marko Spittka,GER,Men,81 - 90KG (Middleweight),Bronze,Germany
1996,Atlanta,Rowing,Rowing,Roland Baar,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Wolfram Huhn,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Detlef Kirchhoff,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Mark Kleinschmidt,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Frank Joerg Richter,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Thorsten Streppelhoff,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Peter Thiede,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Ulrich Viefers,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Marc Weber,GER,Men,Eight With Coxswain (8+),Silver,Germany
1996,Atlanta,Rowing,Rowing,Andreas Hajek,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Andre Steiner,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Stephan Volkert,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Andre Willms,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Kathrin Boron,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Kerstin Köppen,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Katrin Rutschow,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Jana Sorgers,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
1996,Atlanta,Rowing,Rowing,Thomas Lange,GER,Men,Single Sculls (1X),Bronze,Germany
1996,Atlanta,Sailing,Sailing,Thomas Flach,GER,Men,Fleet/Match Race Keelboat Open (Soling),Gold,Germany
1996,Atlanta,Sailing,Sailing,Bernd Jäkel,GER,Men,Fleet/Match Race Keelboat Open (Soling),Gold,Germany
1996,Atlanta,Sailing,Sailing,Jochen Schümann,GER,Men,Fleet/Match Race Keelboat Open (Soling),Gold,Germany
1996,Atlanta,Shooting,Shooting,Petra Horneber,GER,Women,10M Air Rifle (40 Shots),Silver,Germany
1996,Atlanta,Shooting,Shooting,Ralf Schumann,GER,Men,25M Rapid Fire Pistol (60 Shots),Gold,Germany
1996,Atlanta,Shooting,Shooting,Christian Klees,GER,Men,50M Rifle Prone (60 Shots),Gold,Germany
1996,Atlanta,Shooting,Shooting,Susanne Kiermayer,GER,Women,Double Trap (120 Targets),Silver,Germany
1996,Atlanta,Table Tennis,Table Tennis,Jörg Rosskopf,GER,Men,Singles,Bronze,Germany
1996,Atlanta,Tennis,Tennis,Marc-Kevin Goellner,GER,Men,Doubles,Bronze,Germany
1996,Atlanta,Tennis,Tennis,David Prinosil,GER,Men,Doubles,Bronze,Germany
1996,Atlanta,Weightlifting,Weightlifting,Ronny Weller,GER,Men,"+ 108KG, Total (Super Heavyweight)",Silver,Germany
1996,Atlanta,Weightlifting,Weightlifting,Marc Huster,GER,Men,"76 - 83KG, Total (Light-Heavyweight)",Silver,Germany
1996,Atlanta,Weightlifting,Weightlifting,Oliver Caruso,GER,Men,"83 - 91KG, Total (Middle-Heavyweight)",Bronze,Germany
1996,Atlanta,Wrestling,Wrestling Free.,Arawat Sabejew,GER,Men,90 - 100KG (Heavyweight),Bronze,Germany
1996,Atlanta,Wrestling,Wrestling Gre-R,Thomas Zander,GER,Men,74 - 82KG (Middleweight),Silver,Germany
1996,Atlanta,Wrestling,Wrestling Gre-R,Maik Bullmann,GER,Men,82 - 90KG (Light-Heavyweight),Bronze,Germany
2000,Sydney,Aquatics,Diving,Doerte Lindner,GER,Women,3M Springboard,Bronze,Germany
2000,Sydney,Aquatics,Diving,Jan Hempel,GER,Men,Synchronized Diving 10M Platform,Bronze,Germany
2000,Sydney,Aquatics,Diving,Heiko Meyer,GER,Men,Synchronized Diving 10M Platform,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Stev Theloke,GER,Men,100M Backstroke,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Jens Kruppa,GER,Men,4X100M Medley Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Thomas Rupprath,GER,Men,4X100M Medley Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Torsten Spanneberg,GER,Men,4X100M Medley Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Stev Theloke,GER,Men,4X100M Medley Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Antje Buschschulte,GER,Women,4X200M Freestyle Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Meike Freitag,GER,Women,4X200M Freestyle Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Sara Harstick,GER,Women,4X200M Freestyle Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Kerstin Kielgass,GER,Women,4X200M Freestyle Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Britta Steffen,GER,Women,4X200M Freestyle Relay,Bronze,Germany
2000,Sydney,Aquatics,Swimming,Franziska Van Almsick,GER,Women,4X200M Freestyle Relay,Bronze,Germany
2000,Sydney,Archery,Archery,Barbara Mensing,GER,Women,Team (Fita Olympic Round - 70M),Bronze,Germany
2000,Sydney,Archery,Archery,Cornelia Pfohl,GER,Women,Team (Fita Olympic Round - 70M),Bronze,Germany
2000,Sydney,Archery,Archery,Sandra Wagner,GER,Women,Team (Fita Olympic Round - 70M),Bronze,Germany
2000,Sydney,Athletics,Athletics,Nils Schumann,GER,Men,800M,Gold,Germany
2000,Sydney,Athletics,Athletics,Lars Riedel,GER,Men,Discus Throw,Silver,Germany
2000,Sydney,Athletics,Athletics,Kirsten Muenchow,GER,Women,Hammer Throw,Bronze,Germany
2000,Sydney,Athletics,Athletics,Heike Drechsler,GER,Women,Long Jump,Gold,Germany
2000,Sydney,Athletics,Athletics,Astrid Kumbernuss,GER,Women,Shot Put,Bronze,Germany
2000,Sydney,Boxing,Boxing,Sebastian Koeber,GER,Men,81 - 91KG (Heavyweight),Bronze,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Andreas Dittmer,GER,Men,C-1 1000M (Canoe Single),Gold,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Andreas Dittmer,GER,Men,C-1 500M (Canoe Single),Bronze,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Lars Kober,GER,Men,C-2 1000M (Canoe Double),Bronze,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Stefan Utess,GER,Men,C-2 1000M (Canoe Double),Bronze,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Ronald Rauhe,GER,Men,K-2 500M (Kayak Double),Bronze,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Tim Wieskoetter,GER,Men,K-2 500M (Kayak Double),Bronze,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Birgit Fischer,GER,Women,K-2 500M (Kayak Double),Gold,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Katrin Wagner-Augustin,GER,Women,K-2 500M (Kayak Double),Gold,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Bjoern Bach,GER,Men,K-4 1000M (Kayak Four),Silver,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Jan Schaefer,GER,Men,K-4 1000M (Kayak Four),Silver,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Stefan Ulm,GER,Men,K-4 1000M (Kayak Four),Silver,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Mark Zabel,GER,Men,K-4 1000M (Kayak Four),Silver,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Birgit Fischer,GER,Women,K-4 500M (Kayak Four),Gold,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Manuela Mucke,GER,Women,K-4 500M (Kayak Four),Gold,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Anett Schuck,GER,Women,K-4 500M (Kayak Four),Gold,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,Katrin Wagner-Augustin,GER,Women,K-4 500M (Kayak Four),Gold,Germany
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,Thomas Schmidt,GER,Men,K-1 (Kayak Single),Gold,Germany
2000,Sydney,Cycling,Cycling Road,Andreas Kloden,GER,Men,Individual Road Race,Bronze,Germany
2000,Sydney,Cycling,Cycling Road,Jan Ullrich,GER,Men,Individual Road Race,Gold,Germany
2000,Sydney,Cycling,Cycling Road,Hanka Kupfernagel,GER,Women,Individual Road Race,Silver,Germany
2000,Sydney,Cycling,Cycling Road,Jan Ullrich,GER,Men,Individual Time Trial,Silver,Germany
2000,Sydney,Cycling,Cycling Track,Stefan Nimke,GER,Men,1KM Time Trial,Silver,Germany
2000,Sydney,Cycling,Cycling Track,Robert Bartko,GER,Men,Individual Pursuit,Gold,Germany
2000,Sydney,Cycling,Cycling Track,Jens Lehmann,GER,Men,Individual Pursuit,Silver,Germany
2000,Sydney,Cycling,Cycling Track,Jens Fiedler,GER,Men,Keirin,Bronze,Germany
2000,Sydney,Cycling,Cycling Track,Jens Fiedler,GER,Men,Sprint Indivual,Bronze,Germany
2000,Sydney,Cycling,Cycling Track,Robert Bartko,GER,Men,Team Pursuit (4000M),Gold,Germany
2000,Sydney,Cycling,Cycling Track,Daniel Becke,GER,Men,Team Pursuit (4000M),Gold,Germany
2000,Sydney,Cycling,Cycling Track,Guido Fulst,GER,Men,Team Pursuit (4000M),Gold,Germany
2000,Sydney,Cycling,Cycling Track,Jens Lehmann,GER,Men,Team Pursuit (4000M),Gold,Germany
2000,Sydney,Cycling,Cycling Track,Olaf Pollack,GER,Men,Team Pursuit (4000M),Gold,Germany
2000,Sydney,Equestrian,Dressage,Ulla Salzgeber,GER,Women,Individual,Bronze,Germany
2000,Sydney,Equestrian,Dressage,Isabell Werth,GER,Women,Individual,Silver,Germany
2000,Sydney,Equestrian,Dressage,Nadine Capellmann,GER,Women,Team,Gold,Germany
2000,Sydney,Equestrian,Dressage,Ulla Salzgeber,GER,Women,Team,Gold,Germany
2000,Sydney,Equestrian,Dressage,Alexandra Simons De Ridder,GER,Women,Team,Gold,Germany
2000,Sydney,Equestrian,Dressage,Isabell Werth,GER,Women,Team,Gold,Germany
2000,Sydney,Equestrian,Jumping,Otto Becker,GER,Men,Team,Gold,Germany
2000,Sydney,Equestrian,Jumping,Ludger Beerbaum,GER,Men,Team,Gold,Germany
2000,Sydney,Equestrian,Jumping,Marcus Ehning,GER,Men,Team,Gold,Germany
2000,Sydney,Equestrian,Jumping,Lars Nieberg,GER,Men,Team,Gold,Germany
2000,Sydney,Fencing,Fencing,Ralf Bissdorf,GER,Men,Foil Individual,Silver,Germany
2000,Sydney,Fencing,Fencing,Rita Koenig,GER,Women,Foil Individual,Silver,Germany
2000,Sydney,Fencing,Fencing,Sabine Christiane Bau,GER,Women,Foil Team,Bronze,Germany
2000,Sydney,Fencing,Fencing,Rita Koenig,GER,Women,Foil Team,Bronze,Germany
2000,Sydney,Fencing,Fencing,Monika Weber-Koszto,GER,Women,Foil Team,Bronze,Germany
2000,Sydney,Fencing,Fencing,Wiradech Kothny,GER,Men,Sabre Individual,Bronze,Germany
2000,Sydney,Fencing,Fencing,Dennis Bauer,GER,Men,Sabre Team,Bronze,Germany
2000,Sydney,Fencing,Fencing,Wiradech Kothny,GER,Men,Sabre Team,Bronze,Germany
2000,Sydney,Fencing,Fencing,Alexander Weber,GER,Men,Sabre Team,Bronze,Germany
2000,Sydney,Football,Football,Nadine Angerer,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Nicole Brandebusemeyer,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Doris Fitschen,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Jeannette Goette,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Stefanie Gottschlich,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Inka Grings,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Ariane Hingst,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Melanie Hoffmann,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Steffi Jones,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Renate Lingor,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Maren Meinert,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Sandra Minnert,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Claudia Mueller,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Birgit Prinz,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Silke Rottenberg,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Kerstin Stegemann,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Bettina Wiegmann,GER,Women,Football,Bronze,Germany
2000,Sydney,Football,Football,Tina Wunderlich,GER,Women,Football,Bronze,Germany
2000,Sydney,Judo,Judo,Anna-Maria Gradante,GER,Women,- 48KG (Extra-Lightweight),Bronze,Germany
2000,Sydney,Rowing,Rowing,Kathrin Boron,GER,Women,Double Sculls (2X),Gold,Germany
2000,Sydney,Rowing,Rowing,Jana Thieme,GER,Women,Double Sculls (2X),Gold,Germany
2000,Sydney,Rowing,Rowing,Claudia Blasberg,GER,Women,Lightweight Double Sculls (2X),Silver,Germany
2000,Sydney,Rowing,Rowing,Valerie Viehoff,GER,Women,Lightweight Double Sculls (2X),Silver,Germany
2000,Sydney,Rowing,Rowing,Marco Geisler,GER,Men,Quadruple Sculls Without Coxswain (4X),Bronze,Germany
2000,Sydney,Rowing,Rowing,Andreas Hajek,GER,Men,Quadruple Sculls Without Coxswain (4X),Bronze,Germany
2000,Sydney,Rowing,Rowing,Stephan Volkert,GER,Men,Quadruple Sculls Without Coxswain (4X),Bronze,Germany
2000,Sydney,Rowing,Rowing,Andre Willms,GER,Men,Quadruple Sculls Without Coxswain (4X),Bronze,Germany
2000,Sydney,Rowing,Rowing,Meike Evers,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
2000,Sydney,Rowing,Rowing,Kerstin Kowalski,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
2000,Sydney,Rowing,Rowing,Manja Kowalski,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
2000,Sydney,Rowing,Rowing,Manuela Lutze,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,Germany
2000,Sydney,Rowing,Rowing,Marcel Hacker,GER,Men,Single Sculls (1X),Bronze,Germany
2000,Sydney,Rowing,Rowing,Katrin Rutschow,GER,Women,Single Sculls (1X),Bronze,Germany
2000,Sydney,Sailing,Sailing,Amelie Lux,GER,Women,Board (Mistral),Silver,Germany
2000,Sydney,Sailing,Sailing,Gunnar Bahr,GER,Men,Fleet/Match Race Keelboat Open (Soling),Silver,Germany
2000,Sydney,Sailing,Sailing,Ingo Borkowski,GER,Men,Fleet/Match Race Keelboat Open (Soling),Silver,Germany
2000,Sydney,Sailing,Sailing,Jochen Schümann,GER,Men,Fleet/Match Race Keelboat Open (Soling),Silver,Germany
2000,Sydney,Sailing,Sailing,Roland Gaebler,GER,Men,Tornado - Multihull,Bronze,Germany
2000,Sydney,Sailing,Sailing,Rene Schwall,GER,Men,Tornado - Multihull,Bronze,Germany
2000,Sydney,Taekwondo,Taekwondo,Faissal Ebnoutalib,GER,Men,68 - 80 KG,Silver,Germany
2000,Sydney,Tennis,Tennis,Tommy Haas,GER,Men,Singles,Silver,Germany
2000,Sydney,Triathlon,Triathlon,Stephan Vuckovic,GER,Men,Individual,Silver,Germany
2000,Sydney,Volleyball,Beach volley.,Jörg Ahmann,GER,Men,Beach Volleyball,Bronze,Germany
2000,Sydney,Volleyball,Beach volley.,Axel Hager,GER,Men,Beach Volleyball,Bronze,Germany
2000,Sydney,Weightlifting,Weightlifting,Ronny Weller,GER,Men,+ 105KG,Silver,Germany
2000,Sydney,Weightlifting,Weightlifting,Marc Huster,GER,Men,85KG,Silver,Germany
2004,Athens,Aquatics,Diving,Tobias Schellenberg,GER,Men,Synchronized Diving 3M Springboard,Silver,Germany
2004,Athens,Aquatics,Diving,Andreas Wels,GER,Men,Synchronized Diving 3M Springboard,Silver,Germany
2004,Athens,Aquatics,Swimming,Antje Buschschulte,GER,Women,200M Backstroke,Bronze,Germany
2004,Athens,Aquatics,Swimming,Anne Poleska,GER,Women,200M Breaststroke,Bronze,Germany
2004,Athens,Aquatics,Swimming,Lars Conrad,GER,Men,4X100M Medley Relay,Silver,Germany
2004,Athens,Aquatics,Swimming,Steffen Driesen,GER,Men,4X100M Medley Relay,Silver,Germany
2004,Athens,Aquatics,Swimming,Jens Kruppa,GER,Men,4X100M Medley Relay,Silver,Germany
2004,Athens,Aquatics,Swimming,Helge Meeuw,GER,Men,4X100M Medley Relay,Silver,Germany
2004,Athens,Aquatics,Swimming,Thomas Rupprath,GER,Men,4X100M Medley Relay,Silver,Germany
2004,Athens,Aquatics,Swimming,Antje Buschschulte,GER,Women,4X100M Medley Relay,Bronze,Germany
2004,Athens,Aquatics,Swimming,Daniela Gotz,GER,Women,4X100M Medley Relay,Bronze,Germany
2004,Athens,Aquatics,Swimming,Sarah Poewe,GER,Women,4X100M Medley Relay,Bronze,Germany
2004,Athens,Aquatics,Swimming,Franziska Van Almsick,GER,Women,4X100M Medley Relay,Bronze,Germany
2004,Athens,Aquatics,Swimming,Antje Buschschulte,GER,Women,4X200M Freestyle Relay,Bronze,Germany
2004,Athens,Aquatics,Swimming,Petra Dallmann,GER,Women,4X200M Freestyle Relay,Bronze,Germany
